svm_mean,svm_std,d_svm_mean,d_svm_std
18.89772648,13.63098858,5.057848747,9.660760121
20.95355238,13.239948,4.810045806,8.110141046
19.84320923,12.78248893,4.134729277,6.611026886
25.76106386,19.39054945,6.216049094,8.750874046
22.17099945,18.49542011,5.023125264,8.582436056
17.29346784,11.02332397,3.639747385,6.994655887
25.56363008,14.15248748,5.803958657,9.473690088
23.28087982,14.37935026,5.23766245,8.969588348
22.21885329,14.74934814,5.1960709,7.846772293
24.10251168,16.89449458,4.964917175,7.742300519
18.95928677,14.54921856,3.654433493,6.887170982
19.64129903,12.8297387,4.358639438,7.47285687
18.92091071,12.42880552,4.377039709,6.911212822
20.97022518,13.76920364,4.147849503,6.268703131
22.78358058,13.90465663,4.686757242,7.710591937
16.84527219,11.02238848,4.067676831,8.610160028
21.18764133,13.94213464,4.57574145,7.864849428
25.21333282,16.76974854,4.891766282,6.772964647
19.08657318,14.83805556,3.592503995,5.317316466
15.04170825,8.608950014,2.749223995,4.352658809
22.02324982,17.41732946,3.978738716,4.956783841
20.18667463,17.63040999,3.314623336,4.847846079
14.28442606,9.033370177,1.995996224,3.597163263
15.88657019,9.509298304,2.665884264,4.056878468
14.01970127,7.245082917,2.036243612,3.195258766
12.14256217,5.382237632,1.235193385,2.293742591
11.04535926,5.032806825,1.0234448,3.345296769
16.64857271,12.01437755,2.895210631,5.692579772
25.64691133,15.64846454,5.661472876,7.66268684
26.36239125,15.18883176,6.372727457,9.03043833
19.90951674,13.15421163,4.665414614,8.195234357
15.50598143,10.4769813,2.886774837,5.434078332
17.57116621,11.66666325,3.098043299,4.813353792
18.32638236,11.76426453,3.507181216,5.446407372
16.05410746,9.732503327,3.65982525,6.322043799
15.68002396,8.330214891,3.003476833,5.369106622
